FileName;Image width [pix];Image height [pix];Block size N;Relative share hemorrhage;Relative share scar;Relative share necrosis;Relative share squeezed tissue;Relative share preexisting brain parenchyme;Relative share tumor;Relative share background;Area total [mm²];Area hemorrhage [mm²];Area scar [mm²];Area necrosis [mm²];Area squeezed tissue [mm²];Area preexisting brain parenchyme [mm²];Area tumor [mm²];Area background [mm²];Mean Nuclei # Necrosis;Mean Nuclei # Tumor;Mean Nuclei # Whole;Mean Nuclei # Scars;Mean Nuclei # Preexisting;Mean AVG Area Necrosis;Mean AVG Area Tumor;Mean AVG Area Whole;Mean AVG Area Scars;Mean AVG Area Preexisting;Mean STD Area Necrosis;Mean STD Area Tumor;Mean STD Area Whole;Mean STD Area Scars;Mean STD Area Preexisting;Mean COV Area Necrosis;Mean COV Area Tumor;Mean COV Area Whole;Mean COV Area Scars;Mean COV Area Preexisting;Mean AVG Eccentricity Necrosis;Mean AVG Eccentricity Tumor;Mean AVG Eccentricity Whole;Mean AVG Eccentricity Scars;Mean AVG Eccentricity Preexisting;Mean STD Eccentricity Necrosis;Mean STD Eccentricity Tumor;Mean STD Eccentricity Whole;Mean STD Eccentricity Scars;Mean STD Eccentricity Preexisting;Mean COV Eccentricity Necrosis;Mean COV Eccentricity Tumor;Mean COV Eccentricity Whole;Mean COV Eccentricity Scars;Mean COV Eccentricity Preexisting;Median Nuclei # Necrosis;Median Nuclei # Tumor;Median Nuclei # Whole;Median Nuclei # Scars;Median Nuclei # Preexisting;Median AVG Area Necrosis;Median AVG Area Tumor;Median AVG Area Whole;Median AVG Area Scars;Median AVG Area Preexisting;Median STD Area Necrosis;Median STD Area Tumor;Median STD Area Whole;Median STD Area Scars;Median STD Area Preexisting;Median COV Area Necrosis;Median COV Area Tumor;Median COV Area Whole;Median COV Area Scars;Median COV Area Preexisting;Median AVG Eccentricity Necrosis;Median AVG Eccentricity Tumor;Median AVG Eccentricity Whole;Median AVG Eccentricity Scars;Median AVG Eccentricity Preexisting;Median STD Eccentricity Necrosis;Median STD Eccentricity Tumor;Median STD Eccentricity Whole;Median STD Eccentricity Scars;Median STD Eccentricity Preexisting;Median COV Eccentricity Necrosis;Median COV Eccentricity Tumor;Median COV Eccentricity Whole;Median COV Eccentricity Scars;Median COV Eccentricity Preexisting;Mode Nuclei # Necrosis;Mode Nuclei # Tumor;Mode Nuclei # Whole;Mode Nuclei # Scars;Mode Nuclei # Preexisting;Mode AVG Area Necrosis;Mode AVG Area Tumor;Mode AVG Area Whole;Mode AVG Area Scars;Mode AVG Area Preexisting;Mode STD Area Necrosis;Mode STD Area Tumor;Mode STD Area Whole;Mode STD Area Scars;Mode STD Area Preexisting
N1541-14;19456;17024;160;0.021030186;0;0.071503129;0;0;0.290366498;0.617100186;275.4893694;5.793592679;0;19.69835202;0;0;79.99288355;170.0045411;2428.59014;5184.099755;4631.632416;-1;-1;24.80693796;41.351455;37.86514126;-1;-1;16.32485505;29.59935271;26.8970253;-1;-1;0.619316941;0.713451223;0.698338078;-1;-1;0.701950874;0.732282757;0.726476678;-1;-1;0.133206985;0.144863133;0.142990708;-1;-1;0.190125516;0.198198112;0.197162983;-1;-1;2019.476546;5306.996504;5072.17365;-1;-1;24.675072;41.15032436;38.46631986;-1;-1;16.27617442;28.90471206;26.97699538;-1;-1;0.653360473;0.702887026;0.699326944;-1;-1;0.711021635;0.732945717;0.729637826;-1;-1;0.141065401;0.144531501;0.144211761;-1;-1;0.196847881;0.19692585;0.197164909;-1;-1;47;5400;5400;-1;-1;27;43;43;-1;-1;18;27;27;-1;-1
N1543-14E;28672;23552;160;0.010183771;0;0.278752336;0.011333942;0;0.228716416;0.471013534;561.662537;5.719842771;0;156.5647441;6.36585085;0;128.4614427;264.5506565;1401.830923;5115.345786;2914.439917;-1;-1;23.79308321;50.41696762;34.5371175;-1;-1;14.12446521;34.8315658;22.52943912;-1;-1;0.572820378;0.673828925;0.616334545;-1;-1;0.685041931;0.728323894;0.702816494;-1;-1;0.129882364;0.147679888;0.137722443;-1;-1;0.192041225;0.203440432;0.197477834;-1;-1;751.4331333;5494.854787;2489.122254;-1;-1;22.52106831;49.41920304;31.18841966;-1;-1;12.82792671;32.63470789;20.36413593;-1;-1;0.592617849;0.663841246;0.637100213;-1;-1;0.692541611;0.729360907;0.714440016;-1;-1;0.135909538;0.147241383;0.143226204;-1;-1;0.19430117;0.201784;0.19966501;-1;-1;190;6200;190;-1;-1;17;52;17;-1;-1;11;30;11;-1;-1
N1555-14C;28672;25472;160;0.004263388;0;0.001786052;0;0;0.555125189;0.43882537;607.4502438;2.589796302;0;1.084937686;0;0;337.2109316;266.5645782;5967.435781;6250.28856;6251.489289;-1;-1;48.99184265;47.83257726;47.86918051;-1;-1;37.17688897;35.52925919;35.55622802;-1;-1;0.760479747;0.741614935;0.741621797;-1;-1;0.743011095;0.730851508;0.730892888;-1;-1;0.141095297;0.139764256;0.139773908;-1;-1;0.190060343;0.191493241;0.191495143;-1;-1;5870.571354;6293.252491;6293.252491;-1;-1;47.59615086;48.1919643;48.22180912;-1;-1;35.4044289;35.13311866;35.16029482;-1;-1;0.76147687;0.73313009;0.733183197;-1;-1;0.741537185;0.731680317;0.731720167;-1;-1;0.138357169;0.139175097;0.139188441;-1;-1;0.187846099;0.190244408;0.190250603;-1;-1;5900;6200;6200;-1;-1;38;52;52;-1;-1;31;35;35;-1;-1
N1563-09;10240;10112;160;0.004047384;0;0.005562649;0;0;0.209636988;0.780752979;86.12449616;0.34857892;0;0.479080385;0;0;18.05487993;67.24195692;2095.342391;6709.062606;6606.645005;-1;-1;24.05263121;46.65819678;46.15915127;-1;-1;13.49587304;32.69576017;32.27399702;-1;-1;0.557313097;0.700968627;0.697885094;-1;-1;0.65055746;0.713210445;0.711819722;-1;-1;0.174727115;0.15431296;0.154733621;-1;-1;0.269219022;0.216907655;0.218018358;-1;-1;2066.441116;6856.827341;6856.827341;-1;-1;23.80372114;46.42906205;46.13655532;-1;-1;13.3179563;32.12267153;31.98365138;-1;-1;0.548686071;0.693612674;0.691955923;-1;-1;0.650090259;0.715212091;0.714836141;-1;-1;0.17068685;0.154119212;0.154353398;-1;-1;0.263805424;0.216369004;0.216804213;-1;-1;2000;7000;7000;-1;-1;23;43;43;-1;-1;11;32;32;-1;-1
N1563-11;15360;15680;160;0.003884996;0;0.051419728;0;0.007760757;0.276709894;0.660224626;200.3212173;0.778247058;0;10.30046242;0;1.554644317;55.43086275;132.2570008;3933.155186;4896.983441;4692.836897;-1;2157.131322;26.21257524;36.43704629;34.78191271;-1;31.80198976;16.99251723;23.27881243;22.30226878;-1;18.84220173;0.638053924;0.637404534;0.638748967;-1;0.591835076;0.699648257;0.714443788;0.71183151;-1;0.682167845;0.146446946;0.150855531;0.150295357;-1;0.156564315;0.210284314;0.211649055;0.21172217;-1;0.230353121;3663.236525;4837.350795;4743.421654;-1;2183.852544;25.23961629;36.15364675;35.20658748;-1;31.48136013;16.3354766;22.82853098;22.20444679;-1;17.88028119;0.638013525;0.633601045;0.635196484;-1;0.578093372;0.703537479;0.715948019;0.713921638;-1;0.681062509;0.144807872;0.150094924;0.149678171;-1;0.15595158;0.20503946;0.209882338;0.2095009;-1;0.227014248;3200;4600;4600;-1;2300;21;36;37;-1;31;14;22;22;-1;17
N1569-15B;26624;20416;160;0.004056621;0;0.038036454;0;0;0.598274408;0.359632517;452.0990957;1.833994688;0;17.19624648;0;0;270.4793186;162.5895359;7046.572594;5517.987298;5616.895365;-1;-1;56.99999128;59.25511127;59.0560629;-1;-1;41.0041737;42.52699088;42.36820986;-1;-1;0.723566042;0.717390199;0.717426937;-1;-1;0.741079774;0.746564617;0.746141172;-1;-1;0.139080125;0.141955642;0.141809905;-1;-1;0.187902357;0.190433484;0.190340928;-1;-1;7091.650195;5588.783929;5635.7485;-1;-1;49.15780982;58.50487296;58.25921143;-1;-1;36.03781396;41.83674456;41.60207231;-1;-1;0.719391968;0.711442208;0.71182894;-1;-1;0.741733986;0.746064111;0.745626263;-1;-1;0.138882706;0.141448003;0.141304871;-1;-1;0.186957946;0.18946047;0.189435336;-1;-1;7000;5400;5400;-1;-1;43;58;58;-1;-1;29;42;42;-1;-1
N1576-15;21504;16448;160;0;0;0.131698009;0;0.006246593;0.143275828;0.71877957;294.1860163;0;0;38.74371263;0;1.837660184;42.14974506;211.4548984;3664.750375;5010.694274;4201.22435;-1;2583.051396;27.77814826;63.57068471;43.41620105;-1;35.79994646;20.53849774;52.8666537;34.82848188;-1;21.91113882;0.724867041;0.80268386;0.761627806;-1;0.605185997;0.71770314;0.72788406;0.721503386;-1;0.682790691;0.140995099;0.144845429;0.143261756;-1;0.15556649;0.196947012;0.199372632;0.199039376;-1;0.228890977;3569.307383;5119.13822;4367.705087;-1;2630.015966;26.65134615;56.76505626;34.42217639;-1;34.14942174;18.99482229;44.83993445;25.47084189;-1;20.64353543;0.710986376;0.783682518;0.743721925;-1;0.601000188;0.71947341;0.727297347;0.72310559;-1;0.683990141;0.140477556;0.144305238;0.142631754;-1;0.155419464;0.194681954;0.197868508;0.197210799;-1;0.22450716;2300;5400;4600;-1;2700;27;110;27;-1;29;16;110;16;-1;14
N1581-09;23552;24384;160;0;0;0.122453039;0;0;0.331308823;0.546238138;477.6638986;0;0;58.49139621;0;0;158.2542641;260.9182384;1711.542719;3979.501708;3343.932933;-1;-1;33.02027909;50.54532263;45.73260005;-1;-1;22.56928372;37.44449819;33.41951721;-1;-1;0.637802233;0.736595104;0.711278612;-1;-1;0.717632661;0.727988427;0.725250832;-1;-1;0.133294699;0.146294332;0.143017617;-1;-1;0.188247137;0.201462953;0.198197512;-1;-1;1033.220558;4038.953091;3757.165666;-1;-1;31.4399232;50.7746251;46.468224;-1;-1;21.14549976;37.16734233;34.27199762;-1;-1;0.666307605;0.723352767;0.714064973;-1;-1;0.727448294;0.727721229;0.727732409;-1;-1;0.139368773;0.145917215;0.144838873;-1;-1;0.190709832;0.200735102;0.198922079;-1;-1;140;3900;3900;-1;-1;27;48;48;-1;-1;0;36;36;-1;-1
N1582-06;5120;4992;160;0.003751002;0;0;0;0;0.448785792;0.547463207;21.25857817;0.079740961;0;0;0;0;9.540547831;11.63828937;-1;4394.474893;4394.474893;-1;-1;-1;54.11311761;54.11311761;-1;-1;-1;46.10473737;46.10473737;-1;-1;-1;0.857099966;0.857099966;-1;-1;-1;0.724648204;0.724648204;-1;-1;-1;0.141647997;0.141647997;-1;-1;-1;0.195806859;0.195806859;-1;-1;-1;4414.669658;4414.669658;-1;-1;-1;52.64482185;52.64482185;-1;-1;-1;44.36474683;44.36474683;-1;-1;-1;0.847673102;0.847673102;-1;-1;-1;0.724475449;0.724475449;-1;-1;-1;0.141317793;0.141317793;-1;-1;-1;0.195594619;0.195594619;-1;-1;-1;4700;4700;-1;-1;-1;47;47;-1;-1;-1;39;39;-1;-1
N1583-07;26624;25024;160;0.001127043;0;0.014412795;0;0.308348162;0.258744221;0.417367778;554.1402709;0.624539935;0;7.986710306;0;170.8681343;143.3805928;231.2802935;2017.138943;4680.3001;2526.791368;-1;1022.760688;24.9723213;35.0284747;36.69729995;-1;38.69824798;14.99545838;21.70966901;21.91789436;-1;22.5489333;0.592185263;0.617894653;0.592210431;-1;0.5735705;0.690029437;0.719142441;0.684708703;-1;0.658953977;0.141152933;0.147855769;0.151111256;-1;0.15397764;0.20522902;0.206325362;0.222984589;-1;0.236158974;1831.618262;5025.209079;1408.937125;-1;939.2914166;24.2592;34.933248;35.49057306;-1;37.289856;14.77298171;21.52598506;21.0341693;-1;20.86823163;0.591746753;0.615834732;0.595483454;-1;0.561223286;0.699137116;0.723115697;0.694852441;-1;0.657385726;0.141461556;0.147337307;0.149136094;-1;0.152410191;0.203997797;0.203956804;0.214457263;-1;0.232330036;1100;5400;1100;-1;1100;24;35;33;-1;31;15;21;21;-1;17
N1613-14B;30720;25856;160;0.015004368;0;0.182810912;0;0;0.271197632;0.530987088;660.6511984;9.912653462;0;120.7742484;0;0;179.1670405;350.797256;5322.218186;5193.308784;5263.657978;-1;-1;43.65085957;63.07441797;55.27694789;-1;-1;36.55534904;47.44204992;43.37382635;-1;-1;0.752307187;0.735703871;0.745844098;-1;-1;0.728792322;0.737741221;0.734122137;-1;-1;0.13932366;0.141383172;0.140586337;-1;-1;0.191442201;0.191938407;0.191790636;-1;-1;5635.7485;5306.996504;5400.925645;-1;-1;35.56154383;61.61041416;55.56559151;-1;-1;26.21134787;44.89483387;40.28032912;-1;-1;0.737290897;0.726759073;0.733729357;-1;-1;0.729682299;0.737841265;0.734118661;-1;-1;0.139013461;0.141174151;0.140388495;-1;-1;0.190394586;0.19146765;0.191047851;-1;-1;6200;5400;5400;-1;-1;25;61;60;-1;-1;21;43;43;-1;-1
N1625-11;25600;22848;160;0.009466912;0;0.09044742;0.00073263;0.005902423;0.301593701;0.591856913;486.4943849;4.605599416;0;44.00216205;0.356420602;2.871495519;146.7236423;287.9350651;2403.467551;4999.728586;4321.324118;-1;1556.788552;28.03275035;43.76710237;39.70758288;-1;32.58809832;19.64638504;30.83971161;27.9900456;-1;18.12973285;0.68501157;0.696678396;0.693131372;-1;0.552956095;0.704666985;0.72694659;0.72061476;-1;0.670678892;0.142507946;0.147255068;0.1464069;-1;0.15418955;0.203429985;0.203094348;0.203915451;-1;0.231592368;2254.2994;5213.067362;4743.421654;-1;1549.830837;27.65304169;42.94823564;38.97177642;-1;33.0826176;18.84351666;29.34972758;26.98536037;-1;17.44522712;0.675143705;0.683569044;0.680899657;-1;0.529808859;0.708771744;0.727801268;0.723372512;-1;0.670235059;0.143970602;0.147182852;0.146663599;-1;0.151732503;0.202511983;0.202323534;0.202635223;-1;0.230161362;1500;5400;5400;-1;1500;27;45;38;-1;31;19;27;27;-1;17
N1653-07;20480;23680;160;0;0;0.201778876;0;0;0.163954649;0.634266475;403.3678934;0;0;81.39112007;0;0;66.13404147;255.8427319;1288.379447;4045.308297;2375.742677;-1;-1;22.34899038;46.41663315;32.14242181;-1;-1;13.14324645;30.30393874;20.22256317;-1;-1;0.568207736;0.650217731;0.604613542;-1;-1;0.665548024;0.731492558;0.692673326;-1;-1;0.142475851;0.145664075;0.143564226;-1;-1;0.216730995;0.199907325;0.209389122;-1;-1;1127.1497;4273.775945;1925.547404;-1;-1;21.3263965;47.4835238;27.170304;-1;-1;12.11192586;30.85540484;17.80175358;-1;-1;0.56466974;0.64448141;0.61328409;-1;-1;0.668278134;0.733259131;0.700356908;-1;-1;0.143554547;0.145047805;0.144302202;-1;-1;0.21256862;0.197804914;0.204130958;-1;-1;1500;4600;1500;-1;-1;20;48;20;-1;-1;11;33;11;-1;-1
N1672-14;22528;25024;160;0.029361204;0;0.086735759;0.023347618;0;0.311397882;0.549157537;468.8879215;13.76711402;0;40.6693497;10.94741619;0;146.0107054;257.4933361;2193.893575;5853.456302;5017.412115;-1;-1;24.35579097;40.51189159;36.79967714;-1;-1;14.6256796;28.01619658;25.12946919;-1;-1;0.578058664;0.688021945;0.66867205;-1;-1;0.676875417;0.730758526;0.71875146;-1;-1;0.141857575;0.146815638;0.145935873;-1;-1;0.211338673;0.201337557;0.203869294;-1;-1;1643.759979;6152.358779;5682.71307;-1;-1;23.713368;40.48887138;37.71207155;-1;-1;13.66480326;27.62728174;25.75432115;-1;-1;0.591850209;0.680620115;0.672609537;-1;-1;0.684638722;0.731929384;0.726713571;-1;-1;0.14629644;0.14615738;0.146335829;-1;-1;0.212160526;0.199937583;0.201576973;-1;-1;1500;6200;6200;-1;-1;22;40;40;-1;-1;13;27;27;-1;-1
N1711-10;27648;23168;160;8.83E-05;0;0.035167414;0.079472932;0.206242024;0.479359996;0.199669309;532.7726743;0.04705758;0;18.73623713;42.34100626;109.8801145;255.3899071;106.3783517;2218.504428;3476.988431;2728.426854;-1;1183.184842;22.47729663;34.08639341;33.05684381;-1;32.70970132;13.75479036;19.54789319;18.61640793;-1;17.39279533;0.604412989;0.569154384;0.559564671;-1;0.528867324;0.699137676;0.697526584;0.688207922;-1;0.66575171;0.137228728;0.152996011;0.15308574;-1;0.155992827;0.197156898;0.220321826;0.223892586;-1;0.236360557;2019.476546;3710.201096;2723.945108;-1;1080.185129;21.34286491;34.12813515;32.94300343;-1;32.299392;13.03617512;19.19757996;18.10502724;-1;16.62534399;0.598950315;0.56482839;0.556341563;-1;0.520855793;0.699951518;0.700784839;0.692353356;-1;0.666190877;0.135980282;0.1526431;0.152429821;-1;0.154318674;0.194353994;0.218029707;0.21999562;-1;0.232132917;2000;3900;1100;-1;1100;16;35;32;-1;32;12;19;17;-1;14
N1722-10;8192;8640;160;0.007867686;0.023820934;0.002806755;0;0.030288089;0.154178012;0.781038524;58.86990877;0.463169954;1.402336187;0.165233431;0;1.783057022;9.076445492;45.97966668;-1;6595.028969;5430.409607;4204.040674;2294.254333;-1;40.91429071;38.39537549;32.41491629;33.12992602;-1;28.15761022;26.67142203;25.3573865;20.04563794;-1;0.68730526;0.691439827;0.765958235;0.605205395;-1;0.725670609;0.721443924;0.738447602;0.692080183;-1;0.148961707;0.147653755;0.13696522;0.152222789;-1;0.205622684;0.205207908;0.185949572;0.220493734;-1;7138.614766;6058.429637;4320.740516;2301.263971;-1;41.61553131;38.9759107;31.84605405;32.05541376;-1;28.67017342;26.52675999;22.29465791;20.0369226;-1;0.679616317;0.68497405;0.770156252;0.602542843;-1;0.726755915;0.723989384;0.742172313;0.69061653;-1;0.148534758;0.147313558;0.134684889;0.151649679;-1;0.205493987;0.20470432;0.182127979;0.221505192;-1;7700;7700;3700;2300;-1;42;39;35;31;-1;25;25;20;17
N1767-06;17408;20288;160;0.002614505;0;0.009927152;0.003151842;0;0.454955146;0.529351355;293.7499429;0.768010784;0;2.916100286;0.925853338;0;133.6430481;155.4969304;1481.091784;3749.104277;3696.966133;-1;-1;24.10157791;35.78993778;35.53672216;-1;-1;13.22723535;22.42704281;22.24948997;-1;-1;0.536266453;0.625492309;0.624257973;-1;-1;0.68235798;0.733834764;0.732743494;-1;-1;0.141093766;0.148739013;0.148554511;-1;-1;0.209127157;0.203453068;0.203540266;-1;-1;1361.972554;3757.165666;3710.201096;-1;-1;24.25667956;35.66902154;35.5333062;-1;-1;13.4457505;22.10128184;21.99844746;-1;-1;0.543633323;0.617257332;0.616691161;-1;-1;0.694024382;0.734498635;0.733786879;-1;-1;0.14675637;0.14792095;0.14788918;-1;-1;0.216340388;0.201770116;0.201887405;-1;-1;380;3900;3900;-1;-1;22;36;36;-1;-1;12;22;21;-1;-1
N1875-14;12288;10624;160;0.010150932;0;0;0.024567983;0;0.188404259;0.776876825;108.5822762;1.102211346;0;0;2.667647541;0;20.45736333;84.35505395;-1;5041.833046;5041.833046;-1;-1;-1;55.07411949;55.07411949;-1;-1;-1;38.04744529;38.04744529;-1;-1;-1;0.687509674;0.687509674;-1;-1;-1;0.730490396;0.730490396;-1;-1;-1;0.147371952;0.147371952;-1;-1;-1;0.202252574;0.202252574;-1;-1;-1;5283.514218;5283.514218;-1;-1;-1;55.33768627;55.33768627;-1;-1;-1;38.27360431;38.27360431;-1;-1;-1;0.68118869;0.68118869;-1;-1;-1;0.729198454;0.729198454;-1;-1;-1;0.146805454;0.146805454;-1;-1;-1;0.201699813;0.201699813;-1;-1;-1;5800;5800;-1;-1;-1;67;67;-1;-1;-1;39;39;-1;-1
N1883-14;20480;18880;160;0.001865821;0;0.014404762;0;0;0.377523092;0.606206324;321.6041312;0.600055887;0;4.632631096;0;0;121.4129862;194.9584581;1749.953754;4857.884675;4743.830278;-1;-1;28.29792147;44.16680036;43.64677321;-1;-1;19.20098481;28.51440851;28.24122002;-1;-1;0.666663943;0.642637666;0.644228748;-1;-1;0.691912964;0.7156657;0.714904243;-1;-1;0.149088518;0.151276709;0.151169923;-1;-1;0.217360487;0.211931835;0.212052858;-1;-1;1455.901696;4931.279937;4884.315366;-1;-1;27.817216;43.52558644;43.27201477;-1;-1;18.15052583;27.70963914;27.58714612;-1;-1;0.646281044;0.632695067;0.633897408;-1;-1;0.695185124;0.715994754;0.715689232;-1;-1;0.145659997;0.151109623;0.150919379;-1;-1;0.208001157;0.211131738;0.211023543;-1;-1;1100;4600;4600;-1;-1;24;44;44;-1;-1;13;28;23;-1;-1
N1956-12;18432;20416;160;0.032647922;0;0.061107722;0.013997595;0.011959077;0.420098156;0.460189527;312.9916816;10.21852815;0;19.12620863;4.381130841;3.743091701;131.4872284;144.0354939;2195.683588;5474.803297;4992.927268;-1;2322.989078;26.85735047;49.82742276;46.51864031;-1;32.29069127;18.48207655;34.36563889;32.09812581;-1;19.62007722;0.651460941;0.689171557;0.685294435;-1;0.603723787;0.705645616;0.723563018;0.72017978;-1;0.662100018;0.128146915;0.145915519;0.144084511;-1;0.151833061;0.182883649;0.202026678;0.20054625;-1;0.230082505;1549.830837;5588.783929;5447.890216;-1;2348.228541;26.67629847;49.91163389;47.86144278;-1;32.160768;18.86567363;33.99011795;32.56262844;-1;19.36433187;0.687570923;0.683211514;0.683850031;-1;0.591222869;0.718451376;0.723649312;0.722817098;-1;0.661703993;0.13456309;0.145663184;0.145192232;-1;0.150453363;0.187495843;0.201210633;0.20084437;-1;0.227198019;190;6200;6200;-1;2400;15;50;50;-1;32;21;36;36;-1;20
N1963-14B;20480;22976;160;0.006215876;0;0.105661857;0;0;0.149598643;0.738523625;391.3758749;2.432743905;0;41.35350156;0;0;58.54929973;289.0403297;6717.313136;5906.360706;6266.191072;-1;-1;38.65690234;59.65217687;49.37067958;-1;-1;28.73589962;44.0474771;36.71254623;-1;-1;0.743184292;0.734906989;0.742481013;-1;-1;0.739143185;0.738580814;0.738982522;-1;-1;0.140491584;0.142649758;0.14146438;-1;-1;0.190237797;0.193393986;0.191641021;-1;-1;7044.685624;5964.500495;6340.217062;-1;-1;37.98580284;58.24584411;45.64575298;-1;-1;28.08690597;42.23777116;33.43833681;-1;-1;0.73240325;0.724301482;0.731818032;-1;-1;0.739542259;0.739004872;0.739378175;-1;-1;0.140126807;0.142375456;0.141367694;-1;-1;0.18965494;0.192580214;0.190982366;-1;-1;7700;6200;6200;-1;-1;36;59;38;-1;-1;25;46;29;-1;-1
N2012-14;23552;22400;160;0.028285234;0;0.133310953;0.002857723;0.017116536;0.282509544;0.53592001;438.798857;12.4115285;0;58.49669359;1.253965534;7.510716523;123.9648649;235.1610879;3724.599286;5361.986734;4704.156498;-1;2997.325295;28.75565409;42.52519441;37.64886176;-1;35.38540038;21.03243709;29.77420393;26.67211276;-1;22.79124571;0.716997179;0.68977074;0.699712965;-1;0.642356784;0.718582854;0.729746178;0.723943172;-1;0.681301117;0.140230564;0.144558414;0.143519994;-1;0.153104604;0.195838356;0.198474259;0.198827426;-1;0.2257282;3710.201096;5635.7485;5025.209079;-1;2911.803391;27.05673253;41.17460258;36.72743863;-1;35.17772348;19.68072569;27.95156392;25.32856714;-1;22.11303843;0.708426763;0.676286518;0.686428873;-1;0.633737808;0.721710091;0.730326099;0.726760443;-1;0.680819853;0.140024902;0.143829135;0.143276194;-1;0.150832633;0.193565672;0.197081094;0.196757821;-1;0.221005015;5400;6200;6200;-1;3100;26;37;37;-1;35;16;28;25;-1;21
N2044-14;14336;12928;160;0;0;0.019821949;0.221133787;0;0.23977693;0.519267334;154.1519463;0;0;3.055592072;34.08820358;0;36.96208038;80.04607025;5507.085144;5182.394704;5175.020115;-1;-1;30.83135978;41.21290029;40.43052378;-1;-1;22.4616012;28.49738441;28.06678237;-1;-1;0.725775548;0.681508568;0.685691966;-1;-1;0.737943104;0.728260081;0.728897367;-1;-1;0.139243306;0.141124845;0.140949806;-1;-1;0.188910487;0.194081482;0.193659868;-1;-1;5471.372502;5682.71307;5635.7485;-1;-1;31.51301585;42.67242789;41.77037817;-1;-1;22.19499755;29.57154114;28.91295709;-1;-1;0.724878241;0.684394873;0.688123504;-1;-1;0.736585748;0.731024578;0.731663975;-1;-1;0.137779576;0.142628589;0.142326461;-1;-1;0.187546171;0.194947986;0.194512893;-1;-1;5400;6200;6200;-1;-1;26;48;48;-1;-1;20;30;30;-1;-1
N2085-14B;26624;16640;160;0.017343429;0;0.014365096;0.001821202;0;0.630211177;0.336259097;368.4820215;6.390741621;0;5.293279533;0.67108017;0;232.2214884;123.9054318;5024.463609;5184.300331;5189.310947;-1;-1;35.35515507;50.40706804;50.0836571;-1;-1;24.42032966;32.08404969;31.93485073;-1;-1;0.688739429;0.630164402;0.631737493;-1;-1;0.712797084;0.712118884;0.712237104;-1;-1;0.148069454;0.150527919;0.150480095;-1;-1;0.207986605;0.211884035;0.211778553;-1;-1;5659.230785;5494.854787;5494.854787;-1;-1;36.26339624;50.45802701;49.99992793;-1;-1;23.89815037;31.29644066;31.09048601;-1;-1;0.666167281;0.622992563;0.624432306;-1;-1;0.714753626;0.713557933;0.713675774;-1;-1;0.147461002;0.150151627;0.150112239;-1;-1;0.20606302;0.210610928;0.210523872;-1;-1;6300;5400;5400;-1;-1;37;40;40;-1;-1;23;32;32;-1;-1
N2138-17;25600;20864;160;0.002590117;0;0.103250248;0;0;0.384462336;0.509697299;444.2497745;1.15065877;0;45.86889917;0;0;170.7973063;226.4329103;5575.148222;5455.173099;5487.39653;-1;-1;37.30829763;54.00977195;50.36031214;-1;-1;28.02135251;38.79956567;36.46496015;-1;-1;0.751931567;0.721406397;0.728132737;-1;-1;0.732717416;0.733504697;0.733392835;-1;-1;0.140955994;0.141898994;0.141661683;-1;-1;0.192841354;0.19377869;0.193509322;-1;-1;5917.535925;5541.819358;5588.783929;-1;-1;37.90001991;53.74115286;50.64481585;-1;-1;27.84286337;38.14123772;36.31561501;-1;-1;0.741405248;0.710686351;0.717836485;-1;-1;0.733701867;0.732855083;0.73309288;-1;-1;0.14078163;0.141589518;0.141397923;-1;-1;0.192089923;0.19310501;0.192783616;-1;-1;6200;5400;5400;-1;-1;39;54;48;-1;-1;28;37;37;-1;-1
N2139-17A;9216;10048;160;0.000680004;0;0.001216956;0;0;0.373257399;0.624845641;77.02146397;0.05237492;0;0.093731727;0;0;28.74883129;48.12652603;4766.903939;5177.593233;5173.481162;-1;-1;31.63482887;50.02349698;49.95324442;-1;-1;24.90147405;36.29032317;36.24670112;-1;-1;0.78633599;0.727023833;0.727218207;-1;-1;0.719285674;0.730876373;0.730846652;-1;-1;0.140797195;0.143753527;0.143724692;-1;-1;0.196033041;0.196976918;0.196943906;-1;-1;4766.903939;5260.031933;5260.031933;-1;-1;31.63482887;49.50670758;49.41679015;-1;-1;24.90147405;36.00165349;35.98127532;-1;-1;0.78633599;0.724731831;0.724989825;-1;-1;0.719285674;0.731086509;0.731081577;-1;-1;0.140797195;0.142995048;0.143016984;-1;-1;0.196033041;0.195712991;0.195674131;-1;-1;4600;5400;5400;-1;-1;30;43;46;-1;-1;23;36;36;-1;-1
